id,inhs:dead,inhs:total_Males,dwc:county,dwc:locality,idigbio:tribe,dwc:infraspecificEpithet,dwc:rightsHolder,dwc:lifeStage,idigbio:associatedFamily,inhs:juv_females,inhs:location_Basin,dwc:earliestAgeOrLowestStage,inhs:superfamily,dwc:ownerInstitutionCode,dwc:taxonRank,dwc:bed,dwc:country,dwc:verbatimDepth,inhs:instars_Female,dwc:identificationID,dcterms:source,dwc:maximumElevationInMeters,inhs:instars_Male,dwc:waterBody,dwc:family,idigbio:associateCondition,idigbio:associateAuthor,dwc:identificationReferences,symbiota:verbatimScientificName,dwc:rights,dwc:island,dwc:geodeticDatum,dcterms:bibliographicCitation,dwc:nomenclaturalCode,dcterms:type,inhs:vouchered,idigbio:associateCommonName,dwc:earliestEpochOrLowestSeries,fcc:datePicked,dwc:namePublishedIn,dwc:verbatimCoordinateSystem,dwc:coordinateUncertaintyInMeters,dwc:day,dwc:lithostratigraphicTerms,dwc:identificationRemarks,dwc:verbatimTaxonRank,dwc:individualID,dwc:latestPeriodOrHighestSystem,idigbio:determinationHistory,dwc:recordedBy,dwc:order,dcterms:references,dwc:islandGroup,dcterms:accessRights,dwc:group,dwc:dateIdentified,dwc:informationWithheld,dwc:scientificNameID,dwc:verbatimElevation,dcterms:rightsHolder,dwc:establishmentMeans,dwc:taxonID,dwc:maximumDepthInMeters,inhs:live,dwc:typeStatus,dwc:verbatimLatitude,dwc:occurrenceStatus,fcc:subfamily,dwc:locationID,dwc:basisOfRecord,dwc:taxonRemarks,dwc:latestEpochOrHighestSeries,dwc:dynamicProperties,inhs:relic,dwc:municipality,dwc:previousIdentifications,dwc:latestAgeOrHighestStage,dwc:lowestBiostratigraphicZone,dwc:vernacularName,dwc:fieldNotes,dwc:institutionCode,dwc:samplingEffort,dwc:class,inhs:formII_males,dwc:member,dwc:verbatimLongitude,dwc:minimumDepthInMeters,dwc:verbatimLocality,inhs:juv_males,idigbio:associateNotes,dwc:phylum,dcterms:rights,symbiotaverbatimScientificName,dwc:relatedResourceID,dwc:minimumElevationInMeters,dwc:associatedTaxa,inhs:locationTrs,dwc:samplingProtocol,dwc:originalNameUsage,dwc:startDayOfYear,dwc:verbatimCoordinates,idigbio:substrate,idigbio:etag,idigbio:uuid,dwc:georeferencedDate,inhs:formII_females,dwc:habitat,dwc:scientificNameAuthorship,dwc:occurrenceID,dwc:associatedMedia,dwc:dataGeneralizations,inhs:location_RiverMile,dwc:namePublishedInID,idigbio:createdBy,inhs:location_Stream,idigbio:associateDeterminedBy,dwc:earliestPeriodOrLowestSystem,dwc:subgenus,dwc:decimalLatitude,idigbio:hostFamily,dwc:georeferenceRemarks,dwc:occurrenceRemarks,row number,dwc:preparations,dwc:identificationVerificationStatus,idigbio:subfamily,idigbio:preparationCount,fcc:pickedBy,dwc:eventRemarks,dwc:VerbatimEventDate,dwc:associatedReferences,idigbio:endangeredStatus,dwc:locationAccordingTo,dwc:georeferenceSources,dwc:associatedSequences,dwc:formation,dwc:higherClassification,dwc:catalogNumber,dwc:verbatimSRS,dwc:higherGeography,dwc:individualCount,dwc:decimalLongitude,dwc:datasetName,dwc:month,dwc:georeferencedBy,dwc:eventTime,dwc:identificationQualifier,idigbio:associateRelationship,dwc:behavior,dwc:specificEpithet,dwc:countryCode,idigbio:associateIdentifier,dwc:kingdom,idigbio:recordID,dwc:fieldNumber,dwc:coordinatePrecision,idigbio:recordIds,inhs:juv_undetermined,dcterms:language,dwc:stateProvince,dwc:eventDate,inhs:total_females,dwc:collectionID,idigbio:recordId,dwc:collectionCode,dwc:nameAccordingTo,idigbio:barcodeValue,dwc:georeferenceVerificationStatus,dwc:associatedOccurrences,inhs:formI_males,dwc:recordNumber,dwc:genus,dwc:continent,dwc:sex,dwc:identifiedBy,idigbio:version,http://symbiota.org/terms/verbatimScientificName,dwc:disposition,dwc:preparation,dwc:latestEraOrHighestErathem,idigbio:associatedRelationship,idigbio:dateModified,dwc:accessRights,dwc:institutionID,dwc:locationRemarks,dwc:reproductiveCondition,dwc:eventID,idigbio:subgenus,dwc:endDayOfYear,dwc:scientificName,dwc:nomenclaturalStatus,dwc:otherCatalogNumbers,dwc:verbatimEventDate,dcterms:reference,dwc:earliestEraOrLowestErathem,idigbio:preservative,dwc:georeferenceProtocol,dcterms:modified,fcc:superfamily,dwc:footprintWKT,dwc:datasetID,dwc:year
3431e1b8-9036-4cbc-9261-45dd178084ae,,,Palmyra Atoll,,,,,,,,,,,,,,USA,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,19,,,,,,,Gustav Paulay,Aspidochirotida,,,,,,,,,,,,,,,,,,GP-Loc-850,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,105c4cab4a8fb09f8cc9d9d9ffd4aa0d1c56c317,3431e1b8-9036-4cbc-9261-45dd178084ae,,,,Semper,510F14F1-C446-4D0C-8B19-D2CD7B75E29D,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,5.8683,,,,,,,,,,,,,,,,,,,5430-Echinodermata,,,,-162.1083,,8,,,,,,discrepans,,,,,,,,,,Line Islands,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T11:24:49.101Z,,,,,,,,Holothuria discrepans,,,,,,,,09/08/2014,,,,2005
b02a6b0e-3e7f-46e4-8f99-1616687b3ac8,,,,,,,,,,,,,,,,,France,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,4,,,,,,,Nathaniel Evans,Aspidochirotida,,,,,,,,,,,,,,,,,,NEST13,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,253e1072069f2f4746f8c44ad9bcb10320f3ed80,b02a6b0e-3e7f-46e4-8f99-1616687b3ac8,,,,Ludwig,B41B9266-7E44-4B18-90E2-2124922FDE4D,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,-22.38318,,,,,,,,,,,,,,,,,,,15908-Echinodermata,,,,166.8528,,11,,,,,,lineata,,,,,,,,,,New Caledonia,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T11:26:02.169Z,,,,,,,,Holothuria lineata,,,,,,,,09/08/2014,,,,2013
17e5d5d7-9b1f-4ffa-a936-a6a846d5d9a3,,,,,,,,,,,,,,,,,Ecuador,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,26,,,,,,,"Cleveland P. Hickman, Jr.",Aspidochirotida,,,,,,,,,,,,,,,,,,Hickman-016,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,aa056e975d130e75933254c58b427fb4d996078f,17e5d5d7-9b1f-4ffa-a936-a6a846d5d9a3,,,,Forskaal,33932B0A-00A6-4548-9E0C-C02D5200322F,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,,,,,,,,,,,,,,,9637-Echinodermata,,,,,,6,,,,,,impatiens,,,,,,,,,,Galapagos Islands,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T11:29:15.113Z,,,,,,,,Holothuria impatiens,,,,,,,,09/08/2014,,,,1991
3e2411cb-33a5-4900-b6e0-458182c2b578,,,,,,,,,,,,,,,,,Australia,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,23,,,,,,,"James Reimer, François Michonneau",Aspidochirotida,,,,,,,,,,,,,,,,,,HI09-090,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,63b731323f96496b7778148310dbc9b74ee72335,3e2411cb-33a5-4900-b6e0-458182c2b578,,,,Semper,3E83D6B6-67A0-46A3-8DA2-18D708528142,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,-23.4312833333333,,,,,,,,,,,,,,,,,,,10145-Echinodermata,,,,152.03375,,11,,,,,,gracilis,,,,,,,,,,Queensland,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T11:32:40.948Z,,,,,,,,Holothuria gracilis,,,,,,,,09/08/2014,,,,2009
299858b2-a2fe-4aea-a4dc-846d99678069,,,Pohnpei Island,,,,,,,,,,,,,,Federated States of Micronesia,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,3,,,,,,,"Ron Clouse, Daniel Janies",Aspidochirotida,,,,,,,,,,,,,,,,,,Clouse-2002-Temwen,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,25f157a54fc7603c012a88106dd5ae894d0b9859,299858b2-a2fe-4aea-a4dc-846d99678069,,,,Jäger,00B0FF53-38D9-4AC1-9455-6C611A5D3ED6,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,,,,,,,,,,,,,,,13338-Echinodermata,,,,,,12,,,,,,scabra,,,,,,,,,,Caroline Islands,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T11:36:43.078Z,,,,,,,,Holothuria scabra,,,,,,,,09/08/2014,,,,2002
4d38e26d-f796-4f08-aa64-c8011a7c20e7,,,Kosrae Island,,,,,,,,,,,,,,Federated States of Micronesia,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,28,,,,,,,"Sun Kim, Alex Kerr, François Michonneau",Aspidochirotida,,,,,,,,,,,,,,,,,,KOSR-11,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,92f1643778f017a6f6d4a33ed6ca30e38a63bf22,4d38e26d-f796-4f08-aa64-c8011a7c20e7,,,,Forskaal,6F2C9CBF-75C9-4E3E-8CC3-308C23A149BA,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,5.36916,,,,,,,,,,,,,,,,,,,6989-Echinodermata,,,,163.01382,,2,,,,,,impatiens,,,,,,,,,,Caroline Islands,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T11:38:33.450Z,,,,,,,,Holothuria impatiens,,,,,,,,09/08/2014,,,,2008
77c786d1-0955-4dc9-ab52-638393109468,,,,,,,,,,,,,,,,,Madagascar,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,,,,,,,,"G. Bakary, H. Bruggemann, F. Michonneau, G. Paulay, T. Werner",Aspidochirotida,,,,,,,,,,,,,,,,,,MGNW-20/22,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,368f51f7c81763663744a3f638285937dfebf2de,77c786d1-0955-4dc9-ab52-638393109468,,,,Brandt,235046DF-F3E7-4D1F-9B47-73E5AB4E8EC8,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,-13.4244,,,,,,,,,,,,,,,,,,,7516-Echinodermata,,,,48.3642,,,,,,,,leucospilota,,,,,,,,,,,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T11:39:59.196Z,,,,,,,,Holothuria leucospilota,,,,,,,,09/08/2014,,,,
849f6542-c07d-45ed-9211-b9011fc6f73e,,,Rangiroa Atoll,,,,,,,,,,,,,,French Polynesia,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,10,,,,,,,"Paulay, G.",Aspidochirotida,,,,,,,,,,,,,,,,,,BRNG-020,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,de041558d57c2340794ab0300e20d6e7ede52ee1,849f6542-c07d-45ed-9211-b9011fc6f73e,,,,Ludwig,0A2C6210-A990-4D6C-AC76-F0B01BBB49E6,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,-14.9286666666667,,,,,,,,,,,,,,,,,,,329-Echinodermata,,,,-147.857833333333,,11,,,,,,signata,,,,,,,,,,Tuamotu Islands,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T11:41:36.066Z,,,,,,,,Holothuria signata,,,,,,,,09/08/2014,,,,2001
8906c921-5e5b-4b79-a940-025af5180ddc,,,,,,,,,,,,,,,,,Taiwan,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,2,,,,,,,"Mandy Bemis, Machel Malay, Jimmy Huang",Aspidochirotida,,,,,,,,,,,,,,,,,,AMB-St004,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,bda1a15cede311928e8cad2e1608bec0a24a877b,8906c921-5e5b-4b79-a940-025af5180ddc,,,,Brandt,E2EE4437-D536-4FA2-8FC0-DC76F4949AEC,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,25.142,,,,,,,,,,,,,,,,,,,11131-Echinodermata,,,,121.803,,7,,,,,,cinerascens,,,,,,,,,,,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T11:40:50.745Z,,,,,,,,Holothuria cinerascens,,,,,,,,09/08/2014,,,,2011
6d98a5b1-9da3-4b5d-8146-28a299c966bb,,,,,,,,,,,,,,,,,Saudi Arabia,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,10,,,,,,,"Arthur Anker, Patrick Norby, Gustav Paulay",Aspidochirotida,,,,,,,,,,,,,,,,,,SAFA-023,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,5f2b3a12cb789d9de0fc0e9c06fb7e0694b2b190,6d98a5b1-9da3-4b5d-8146-28a299c966bb,,,,Lesson,9616BF55-30D8-4884-A063-3A3DBD4F000C,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,16.79097,,,,,,,,,,,,,,,,,,,13540-Echinodermata,,,,42.19865,,3,,,,,,hilla,,,,,,,,,,,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T11:42:42.082Z,,,,,,,,Holothuria hilla,,,,,,,,09/08/2014,,,,2013
8e7ace7a-1eb1-41fe-b1db-ecab0da9b46d,,,Henderson Island,,,,,,,,,,,,,,Pitcairn Islands,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,,,,,,,,,Aspidochirotida,,,,,,,,,,,,,,,,,,ZZZ-090677,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,3113c073befa10bba5c3c3eca69f76b7e1a2f432,8e7ace7a-1eb1-41fe-b1db-ecab0da9b46d,,,,Bell,2083FC21-EECC-4677-8902-56DB1A24FAA9,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,,,,,,,,,,,,,,,3195-Echinodermata,,,,,,,,,,,,whitmaei,,,,,,,,,,Pitcairn Islands,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T11:45:19.687Z,,,,,,,,Holothuria whitmaei,,,,,,,,09/08/2014,,,,
eb10a305-c5df-4727-8c29-9636cfd02967,,,,,,,,,,,,,,,,,Madagascar,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,18,,,,,,,Gustav Paulay,Aspidochirotida,,,,,,,,,,,,,,,,,,MGNW-28,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,150381f4bf17416cfc1d2f66e8bf5c7087093a23,eb10a305-c5df-4727-8c29-9636cfd02967,,,,Linnaeus,5BF0E31E-FE34-44B4-9814-A522DB605CB9,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,-13.2989,,,,,,,,,,,,,,,,,,,7156-Echinodermata,,,,48.1472,,5,,,,,,,,,,,,,,,,,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T11:46:18.186Z,,,,,,,,,,,,,,,,09/08/2014,,,,2008
abeab4f2-0d96-4653-9b3e-a9894c018cd1,,,,,,,,,,,,,,,,,Papua New Guinea,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,16,,,,,,,"Baptiste Faure, Rachel James, Richard Ibik, Selma Pomalak, Michel Le Gall",Aspidochirotida,,,,,,,,,,,,,,,,,,PR45,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,0a03db873f4e617cc7a3eb957b973f1b8b4a92b2,abeab4f2-0d96-4653-9b3e-a9894c018cd1,,,,Jäger,864F856D-C3FF-4592-B2B6-DE0E27FDC34F,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,-5.0888,,,,,,,,,,,,,,,,,,,14775-Echinodermata,,,,145.800171,,11,,,,,,scabra,,,,,,,,,,Madang Province,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T11:46:12.143Z,,,,,,,,Holothuria scabra,,,,,,,,09/08/2014,,,,2012
5b096292-2ffe-4c5d-84d0-80e6309e231d,,,Mauritius Island,,,,,,,,,,,,,,Mauritius,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,,,,,,,,John Starmer,Aspidochirotida,,,,,,,,,,,,,,,,,,JAS-MAU-073,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,101d6578d5984bb9136e868524b8c13cbed539ed,5b096292-2ffe-4c5d-84d0-80e6309e231d,,,,Selenka,E12EE664-97CE-49DE-AE05-F29C594D9DA7,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,,,,,,,,,,,,,,,3516-Echinodermata,,,,,,,,,,,,verrucosa,,,,,,,,,,Mascarene Islands,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T13:21:48.137Z,,,,,,,,Holothuria verrucosa,,,,,,,,09/08/2014,,,,1999
9a25ee9a-e496-4c05-a4d9-2ea7aad442ca,,,,,,,,,,,,,,,,,Oman,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,15,,,,,,,Machel Malay,Aspidochirotida,,,,,,,,,,,,,,,,,,MOM-01,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,2f6962753181dc1d02c68882bd742fe90906d359,9a25ee9a-e496-4c05-a4d9-2ea7aad442ca,,,,Lesson,EC8CE007-082B-4764-A88D-21621D8FB07F,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,23.521448,,,,,,,,,,,,,,,,,,,9118-Echinodermata,,,,58.731182,,5,,,,,,edulis,,,,,,,,,,,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T13:35:35.341Z,,,,,,,,Holothuria edulis,,,,,,,,09/08/2014,,,,2008
e9305318-c500-4c05-a250-34367ca6726b,,,,,,,,,,,,,,,,,Papua New Guinea,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,1,,,,,,,,Aspidochirotida,,,,,,,,,,,,,,,,,,PR148,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,1662ee4d57c803638ff10ee70f09e0609976a1b5,e9305318-c500-4c05-a250-34367ca6726b,,,,Semper,89C6420A-EC81-4E8D-BA2D-BAAA0D611BBB,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,-5.198333,,,,,,,,,,,,,,,,,,,15588-Echinodermata,,,,145.827332,,12,,,,,,flavomaculata,,,,,,,,,,Madang Province,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T13:23:35.184Z,,,,,,,,Holothuria flavomaculata,,,,,,,,09/08/2014,,,,2012
73c36313-075d-4781-a105-ad990cc2a2ec,,,Rarotonga Island,,,,,,,,,,,,,,Cook Islands,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,14,,,,,,,"Paulay, G.",Aspidochirotida,,,,,,,,,,,,,,,,,,ZZZ-086927,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,56bcaa6c99d5e52baca2c0884aae200b6ae3d843,73c36313-075d-4781-a105-ad990cc2a2ec,,,,Bell,B18DB782-DEFD-402C-A0C3-4A01437FD34A,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,-21.2,,,,,,,,,,,,,,,,,,,993-Echinodermata,,,,-159.8,,10,,,,,,whitmaei,,,,,,,,,,Cook Islands,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T13:16:19.190Z,,,,,,,,Holothuria whitmaei,,,,,,,,09/08/2014,,,,1982
a3fb7c3b-5fa4-4d12-bf1f-dc3467b702f5,,,,,,,,,,,,,,,,,Saudi Arabia,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,3,,,,,,,"Patrick Norby, Gustav Paulay",Aspidochirotida,,,,,,,,,,,,,,,,,,SAFA-003,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,6f22bb0b52d982a5ea2abc5db689c24bac364299,a3fb7c3b-5fa4-4d12-bf1f-dc3467b702f5,,,,Cherbonnier,831A36C9-DE65-4FAD-92B8-853250228EF0,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,19.5707,,,,,,,,,,,,,,,,,,,13386-Echinodermata,,,,40.00878,,3,,,,,,turriscelsa,,,,,,,,,,,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T13:33:44.155Z,,,,,,,,Holothuria turriscelsa,,,,,,,,09/08/2014,,,,2013
b6902a1f-08c5-4324-b812-7528e002d5f1,,,,,,,,,,,,,,,,,Lesser Antilles,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,19,,,,,,,"Dominique Lamy, Laurent Pruvost",Aspidochirotida,,,,,,,,,,,,,,,,,,GD42-MNHN,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,5ae9e742d66f6d6a75bee7100da8895f166ebfa8,b6902a1f-08c5-4324-b812-7528e002d5f1,,,,Ludwig,F30FCCC5-8400-4FFC-B355-AF0A83ADFEFB,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,16.351933,,,,,,,,,,,,,,,,,,,12681-Echinodermata,,,,-61.538783,,5,,,,,,mexicana,,,,,,,,,,Guadeloupe Island,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T13:18:23.801Z,,,,,,,,Holothuria mexicana,,,,,,,,09/08/2014,,,,2012
80782181-4ac0-4014-a61e-23e2a2ee9858,,,French Frigate Shoals,,,,,,,,,,,,,,USA,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,13,,,,,,,"Rusty Brainard, Brian Zgliczynski, Gustav Paulay, Sea McKeon, Emmanuel Soto, Jim Maragos, Scott Godwin & John Starmer",Aspidochirotida,,,,,,,,,,,,,,,,,,FFS-0033,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,b7ad81a118f4446e5df34a0406b26a9bd78416fa,80782181-4ac0-4014-a61e-23e2a2ee9858,,,,Selenka,EEF27991-1385-4342-A60B-9BBC0409EE72,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,23.6662,,,,,,,,,,,,,,,,,,,6093-Echinodermata,,,,-166.079,,10,,,,,,pervicax,,,,,,,,,,Hawaiian Islands,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T12:54:37.497Z,,,,,,,,Holothuria pervicax,,,,,,,,09/08/2014,,,,2006
84fd4fa2-289b-4c8e-9db6-910d1c0fd22a,,,Hawaii,,,,,,,,,,,,,,USA,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,4,,,,,,,"Paulay, G.",Aspidochirotida,,,,,,,,,,,,,,,,,,BHAW-007,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,594cf517848daa0983782e1b545f3b025b33c650,84fd4fa2-289b-4c8e-9db6-910d1c0fd22a,,,,Forskaal,79B4B5F4-C1F5-4881-B733-BC3711AF0862,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,19.4769166666667,,,,,,,,,,,,,,,,,,,962-Echinodermata,,,,-155.939861111111,,11,,,,,,impatiens,,,,,,,,,,Hawaiian Islands,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T12:54:49.775Z,,,,,,,,Holothuria impatiens,,,,,,,,09/08/2014,,,,1997
0b3ab0f6-a4b7-4b6b-9731-b6fb73169fdb,,,,,,,,,,,,,,,,,Saudi Arabia,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,9,,,,,,,"Arthur Anker, Patrick Norby, Gustav Paulay",Aspidochirotida,,,,,,,,,,,,,,,,,,SAFA-019,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,f8f2d17ffe07f09bec0044150e621780621d66b0,0b3ab0f6-a4b7-4b6b-9731-b6fb73169fdb,,,,Linnaeus,0CDEBB62-2D27-4B68-8880-83A22B5151CA,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,16.4892,,,,,,,,,,,,,,,,,,,16114-Echinodermata,,,,41.94432,,3,,,,,,,,,,,,,,,,,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T12:55:01.573Z,,,,,,,,,,,,,,,,09/08/2014,,,,2013
9cfcd19e-e12c-410c-b90f-271d0464f1fa,,,,,,,,,,,,,,,,,Palau,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,,,,,,,,"Starmer, J.",Aspidochirotida,,,,,,,,,,,,,,,,,,JAS-BEL-555,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,9416b56daddc28f4d5e5558b2c6165664d42ef79,9cfcd19e-e12c-410c-b90f-271d0464f1fa,,,,Selenka,BB2071B0-8A18-4922-98E3-2A5085EAAD7D,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,,,,,,,,,,,,,,,3636-Echinodermata,,,,,,,,,,,,pervicax,,,,,,,,,,,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T12:55:14.139Z,,,,,,,,Holothuria pervicax,,,,,,,,09/08/2014,,,,
5dc49938-ea12-410f-bcd4-9dd0248f35d9,,,Okinawa,,,,,,,,,,,,,,Japan,,,,,,,,Holothuriidae,,,,,,,,,,,,,,,,,,7,,,,,,,"François Michonneau, Masami Obuchi",Aspidochirotida,,,,,,,,,,,,,,,,,,FMOK11-St-16,PreservedSpecimen,,,,,,,,,,,FLMNH,,Holothuroidea,,,,,,,,,,,,,,,,,,,,d3400d23ff3471f84b996200c4ab806cfc58eb41,5dc49938-ea12-410f-bcd4-9dd0248f35d9,,,,Lesson,416E81B3-5FB9-4EA5-BA37-D93BB9AF1483,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,26.32577,,,,,,,,,,,,,,,,,,,10930-Echinodermata,,,,127.744874,,5,,,,,,edulis,,,,,,,,,,Ryukyus,,,,,Invertebrate Zoology,,,,,,,Holothuria,,,,,,,,,,2014-09-12T12:58:10.616Z,,,,,,,,Holothuria edulis,,,,,,,,09/08/2014,,,,2011
