"","dwc.taxonRemarks","idigbio.associateDeterminedBy","dwc.recordedBy","inhs.total_females","dwc.locationRemarks","dwc.startDayOfYear","idigbio.subgenus","dwc.footprintWKT","dwc.verbatimCoordinateSystem","dwc.day","inhs.locationTrs","dcterms.reference","dwc.waterBody","idigbio.recordIds","dwc.nomenclaturalCode","dwc.collectionID","dwc.county","dwc.georeferenceSources","dwc.georeferenceRemarks","dwc.family","dwc.dateIdentified","dwc.phylum","symbiota.verbatimScientificName","dwc.minimumElevationInMeters","row.number","dwc.coordinatePrecision","dwc.coordinateUncertaintyInMeters","idigbio.dateModified","dwc.associatedOccurrences","inhs.instars_Male","dwc.habitat","dwc.earliestEraOrLowestErathem","dwc.maximumDepthInMeters","dwc.infraspecificEpithet","dwc.lithostratigraphicTerms","dwc.georeferencedBy","idigbio.createdBy","idigbio.associatedRelationship","dwc.eventRemarks","idigbio.hostFamily","dwc.group","dwc.earliestEpochOrLowestSeries","dwc.identificationRemarks","dwc.relatedResourceID","dwc.fieldNotes","idigbio.associateCondition","dwc.order","idigbio.preparationCount","inhs.juv_undetermined","dwc.accessRights","dwc.institutionCode","dwc.dataGeneralizations","idigbio.preservative","dwc.scientificNameID","idigbio.associateAuthor","idigbio.recordId","dwc.originalNameUsage","dwc.verbatimElevation","idigbio.substrate","dwc.verbatimTaxonRank","dwc.lifeStage","dwc.earliestAgeOrLowestStage","dwc.bed","symbiotaverbatimScientificName","dwc.continent","dwc.taxonID","dwc.georeferenceVerificationStatus","dwc.identificationQualifier","inhs.vouchered","inhs.instars_Female","inhs.juv_males","dwc.taxonRank","dwc.month","idigbio.recordID","dwc.member","idigbio.etag","dwc.latestPeriodOrHighestSystem","dcterms.rights","dwc.samplingProtocol","dwc.geodeticDatum","dwc.samplingEffort","dwc.VerbatimEventDate","dwc.earliestPeriodOrLowestSystem","inhs.formII_females","dwc.dynamicProperties","dwc.datasetID","idigbio.barcodeValue","dwc.verbatimCoordinates","dwc.associatedReferences","dwc.georeferencedDate","dcterms.type","dwc.rights","dwc.country","dwc.disposition","dwc.endDayOfYear","dwc.fieldNumber","dwc.identificationID","idigbio.associateIdentifier","dwc.genus","dwc.eventTime","inhs.formI_males","dcterms.accessRights","dcterms.modified","dwc.nomenclaturalStatus","dwc.associatedSequences","fcc.superfamily","inhs.dead","dwc.collectionCode","dwc.preparation","dwc.occurrenceRemarks","dwc.subgenus","dwc.verbatimLongitude","dwc.occurrenceStatus","dwc.stateProvince","dwc.sex","dwc.verbatimEventDate","dwc.identificationVerificationStatus","dwc.reproductiveCondition","inhs.location_Stream","dwc.rightsHolder","idigbio.associateRelationship","dwc.higherClassification","idigbio.associateNotes","dwc.individualCount","idigbio.version","inhs.relic","dwc.datasetName","dwc.decimalLatitude","dwc.lowestBiostratigraphicZone","id","inhs.formII_males","dwc.latestAgeOrHighestStage","dcterms.references","dwc.countryCode","idigbio.determinationHistory","dwc.namePublishedIn","dwc.catalogNumber","dwc.nameAccordingTo","fcc.datePicked","dwc.formation","dwc.ownerInstitutionCode","idigbio.subfamily","dwc.identificationReferences","http...symbiota.org.terms.verbatimScientificName","inhs.live","dwc.institutionID","dwc.associatedTaxa","dwc.verbatimLatitude","dwc.year","dwc.establishmentMeans","dcterms.source","idigbio.uuid","dwc.latestEraOrHighestErathem","inhs.superfamily","dwc.verbatimSRS","dwc.georeferenceProtocol","dwc.namePublishedInID","dwc.scientificNameAuthorship","dwc.municipality","dwc.locationID","dwc.specificEpithet","dwc.eventID","fcc.subfamily","inhs.juv_females","dwc.class","dwc.vernacularName","dwc.verbatimDepth","inhs.location_Basin","inhs.total_Males","dwc.maximumElevationInMeters","dwc.occurrenceID","dwc.locality","dwc.preparations","dwc.individualID","dwc.identifiedBy","dwc.associatedMedia","dwc.behavior","dwc.previousIdentifications","idigbio.associatedFamily","dwc.eventDate","dwc.minimumDepthInMeters","dwc.recordNumber","dwc.locationAccordingTo","dcterms.language","dwc.otherCatalogNumbers","dwc.latestEpochOrHighestSeries","dwc.basisOfRecord","idigbio.tribe","dcterms.bibliographicCitation","dwc.scientificName","dwc.decimalLongitude","dwc.informationWithheld","dwc.kingdom","idigbio.associateCommonName","fcc.pickedBy","dwc.verbatimLocality","inhs.location_RiverMile","dwc.islandGroup","dwc.higherGeography","dcterms.rightsHolder","idigbio.endangeredStatus","dwc.island","dwc.typeStatus"
"2317",NA,NA,"Arthur Anker, Patrick Norby, Gustav Paulay",NA,"",NA,NA,NA,"",9,NA,NA,"",NA,"",NA,"","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T15:59:16.198Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"a5ebc102bcbd960f59d1e6f159c8af75a3bc6445",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Saudi Arabia","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,16.4892,NA,"89c330a9-1f7a-4d87-9569-b55cb5cd22a0",NA,NA,"",NA,NA,NA,"13512-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2013,NA,NA,"89c330a9-1f7a-4d87-9569-b55cb5cd22a0",NA,NA,NA,"",NA,"Lesson",NA,"SAFA-019","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"17E154A7-D3E5-4FA3-B203-68D0BE914BA3","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",41.94432,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2328",NA,NA,"Anthony Berberian, Heok Hui Tan, Hugh Morrison",NA,"",NA,NA,NA,"",8,NA,NA,"",NA,"",NA,"","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T17:56:54.604Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,11,NA,NA,"1350ebe0eeaeacc41c1d9a0ed595d12bab0af4ff",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Papua New Guinea","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Madang Province","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-5.179584,NA,"52fe7caa-2814-4ba1-8cae-909933ad8a59",NA,NA,"",NA,NA,NA,"14455-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2012,NA,NA,"52fe7caa-2814-4ba1-8cae-909933ad8a59",NA,NA,NA,"",NA,"Lesson",NA,"PR10","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"C3A7D0C4-06E0-4DAA-95BC-108D48B89A5A","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",145.829742,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2334",NA,NA,"Sabath, Sabath",NA,"",NA,NA,NA,"",12,NA,NA,"",NA,"",NA,"Guam Island","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T15:58:10.179Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,"88c6fc03f2896260a5b95eceb6b7383869d0d6ce",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"USA","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Mariana Islands","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,13.5,NA,"c6c3163a-e110-4622-a35b-1aeb3943d814",NA,NA,"",NA,NA,NA,"12296-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",1969,NA,NA,"c6c3163a-e110-4622-a35b-1aeb3943d814",NA,NA,NA,"",NA,"Lesson",NA,"UGI-Station-245","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"CFE0DE89-3E03-467E-BF49-EC511398881B","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",144.8,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2482",NA,NA,"François Michonneau & Sun Kim",NA,"",NA,NA,NA,"",4,NA,NA,"",NA,"",NA,"Majuro Atoll","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T11:24:31.094Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"7215953140021e3a27600130467708eaaf60c069",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Republic of the Marshall Islands","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Marshall Islands","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.08709,NA,"377f0af6-3b4a-4d2e-9119-f5b086985f99",NA,NA,"",NA,NA,NA,"6780-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2008,NA,NA,"377f0af6-3b4a-4d2e-9119-f5b086985f99",NA,NA,NA,"",NA,"Lesson",NA,"FM-St-MAJ08-03","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"B2A91DA9-38B0-4436-B93B-A205688BA4B1","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",171.37581,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2497",NA,NA,"Sun Kim",NA,"",NA,NA,NA,"",11,NA,NA,"",NA,"",NA,"Yap Island","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T12:01:15.908Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,12,NA,NA,"1caf91601be4f14a17aa90aa5091e7d905a23712",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Federated States of Micronesia","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Caroline Islands","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,9.332,NA,"de7f3e85-e1a8-41af-afba-dc6ee10e5374",NA,NA,"",NA,NA,NA,"11404-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2009,NA,NA,"de7f3e85-e1a8-41af-afba-dc6ee10e5374",NA,NA,NA,"",NA,"Lesson",NA,"Kim-YAP-St-03","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"E0BA5CCB-4C09-4558-9550-1B56EF3760F0","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",138.0557,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2516",NA,NA,"Gustav Paulay",NA,"",NA,NA,NA,"",29,NA,NA,"",NA,"",NA,"","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T09:55:05.635Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,9,NA,NA,"ef1ba6eb4298a0ae281d498cb2d5c9b00cbcc113",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Djibouti","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,11.55148,NA,"840ff7e2-34c6-4b8a-87e7-57720a4d5bc2",NA,NA,"",NA,NA,NA,"12007-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2012,NA,NA,"840ff7e2-34c6-4b8a-87e7-57720a4d5bc2",NA,NA,NA,"",NA,"Lesson",NA,"DJRS-009","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"9289ADD3-5A70-4AF5-9007-84262338485D","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",42.70064,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2535",NA,NA,"Gustav Paulay, Daisuke Uyeno",NA,"",NA,NA,NA,"",1,NA,NA,"",NA,"",NA,"","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T10:22:10.214Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"25342e0d8ea97141acb9c942e48d52e62258ef1f",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Saudi Arabia","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,28.184617,NA,"69f04f1e-d180-4d9f-9df7-ba5d413cf7d5",NA,NA,"",NA,NA,NA,"14219-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2013,NA,NA,"69f04f1e-d180-4d9f-9df7-ba5d413cf7d5",NA,NA,NA,"",NA,"Lesson",NA,"NORS-17","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"59544F03-AF4A-4A02-AB16-45B67874A93E","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",34.638117,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2545",NA,NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T13:26:15.842Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,11,NA,NA,"81e1cf67e3d2e1dab7f97ecff89296779d6f0f01",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Australia","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Queensland","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-23,NA,"dfff55f9-97e0-4681-a9d0-6e9bb04f3c9f",NA,NA,"",NA,NA,NA,"10128-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2009,NA,NA,"dfff55f9-97e0-4681-a9d0-6e9bb04f3c9f",NA,NA,NA,"",NA,"Lesson",NA,"HI09-131","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"0F0365E0-70DA-4100-8C7E-72304EB56859","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",152,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2591",NA,NA,"François Michonneau, Masami Obuchi",NA,"",NA,NA,NA,"",7,NA,NA,"",NA,"",NA,"Okinawa","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T16:07:17.240Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"dc5c574f4f576939f927dd3afe89a64a94374f72",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Japan","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Ryukyus","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,26.444199,NA,"5ee11e46-d519-45a3-a240-5d571c7b0d96",NA,NA,"",NA,NA,NA,"10924-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2011,NA,NA,"5ee11e46-d519-45a3-a240-5d571c7b0d96",NA,NA,NA,"",NA,"Lesson",NA,"FMOK11-St-17","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"7904A58F-509C-47F7-B791-1A5DACFE508F","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",127.772746,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2608",NA,NA,"Nathaniel Evans",NA,"",NA,NA,NA,"",9,NA,NA,"",NA,"",NA,"","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T15:18:42.447Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,11,NA,NA,"6e82eecd523911bff4e4ecca24ca6360a9a221cb",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"France","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"New Caledonia","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-18.87739,NA,"8d43b891-b3bc-4290-8df1-c5eef020ae18",NA,NA,"",NA,NA,NA,"15983-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2013,NA,NA,"8d43b891-b3bc-4290-8df1-c5eef020ae18",NA,NA,NA,"",NA,"Lesson",NA,"LOF35","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"B7C31742-BA8D-4ECB-8475-B14C5752DDDB","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",163.43982,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2613",NA,NA,"Nathaniel Evans",NA,"",NA,NA,NA,"",9,NA,NA,"",NA,"",NA,"","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T15:50:32.425Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,11,NA,NA,"a41f8fc5073de81f0e5421d22f4bb18689b00e1c",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"France","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"New Caledonia","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-18.87739,NA,"345d5a9a-8c41-4d9b-82e3-bf3cbbd3398f",NA,NA,"",NA,NA,NA,"15990-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2013,NA,NA,"345d5a9a-8c41-4d9b-82e3-bf3cbbd3398f",NA,NA,NA,"",NA,"Lesson",NA,"LOF35","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"8C7F7783-86E2-4CCD-A847-042802BD534B","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",163.43982,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2624",NA,NA,"Yoshihisa Fujita, Daisuke Uyeno",NA,"",NA,NA,NA,"",14,NA,NA,"",NA,"",NA,"Okinawa","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T13:09:30.539Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"308ab4faae51d3dc91812617b3f15a8368c742c1",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Japan","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Ryukyus","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,26.444199,NA,"66a63242-b877-446a-9219-e5c775cf6b5b",NA,NA,"",NA,NA,NA,"10967-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2011,NA,NA,"66a63242-b877-446a-9219-e5c775cf6b5b",NA,NA,NA,"",NA,"Lesson",NA,"FMOK11-St-20","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"D3D858FF-FE7A-4E9D-BD26-0DF97B2EA5CA","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",127.772746,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2631",NA,NA,"François Michonneau, Masami Obuchi",NA,"",NA,NA,NA,"",18,NA,NA,"",NA,"",NA,"Okinawa","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T15:14:30.163Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"54b906c64a0fad69a45ee2afc3a8214dc143c060",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Japan","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Ryukyus","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,26.43765,NA,"9c41c94e-8a46-4692-85bd-8655c8b680a5",NA,NA,"",NA,NA,NA,"11003-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2011,NA,NA,"9c41c94e-8a46-4692-85bd-8655c8b680a5",NA,NA,NA,"",NA,"Lesson",NA,"FMOK11-St-29","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"1AEA535C-C8A7-4230-B735-F33956602865","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",127.712815,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2640",NA,NA,"C. Piotrowski and R. Van Syoc",NA,"sand, stony coral",262,NA,NA,"",19,NA,NA,"",NA,"",NA,"","","","Holothuriidae","","ECHINODERMATA",NA,NA,NA,NA,NA,"2014-03-20T20:12:08.241Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"CAS Palmyra Expedition 2006",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"CAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,9,NA,NA,"153f145d8e235c1306ce613008c0a0cd71568e4c",NA,NA,"SCUBA","",NA,NA,NA,NA,"",NA,NA,"5° 52.291' N, 162° 6.409' W","",NA,"PhysicalObject",NA,"","",NA,"CP-38",NA,NA,"Holothuria",NA,NA,NA,"",NA,NA,NA,NA,"IZ",NA,NA,NA,"162°6.409'W",NA,"","","19 Sep 2006","",NA,NA,NA,NA,"Animalia: ECHINODERMATA: HOLOTHUROIDEA: ASPIDOCHIROTIA: ASPIDOCHIROTIDA: Holothuriidae",NA,1,NA,NA,NA,5.8715167,NA,"59caa660-c4f7-49bf-8526-1303f14f08ca",NA,NA,"",NA,NA,NA,"174578.0",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"5°52.291'N",2006,NA,NA,"59caa660-c4f7-49bf-8526-1303f14f08ca",NA,NA,NA,"",NA,"Lesson, 1830",NA,"","edulis",NA,NA,NA,"",NA,"",NA,NA,NA,"urn:catalog:CAS:IZ:174578","kayak buoy off Sand Island at night","75% EtOH",NA,"","",NA,NA,NA,"2006-09-19 00:00:00.0",NA,"",NA,"en","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",-162.1068167,NA,"Animalia",NA,NA,NA,NA,NA,"PACIFIC OCEAN: Line Islands: Palmyra Atoll: Penguin Spit","",NA,NA,""
